[Gene ID]	[source_id]	[Input Ortholog(s)]	[Ortholog Group]	[Paralog count]	[Ortholog count]	[Gene Name or Symbol]
Afu3g09860	Afu3g09860-T	YGR216C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129386">OG5_129386</a>	0	85	N/A
Afu3g09880	Afu3g09880-T	YOR001W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127879">OG5_127879</a>	0	85	N/A
Afu3g09910	Afu3g09910-T	YMR079W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126879">OG5_126879</a>	0	147	N/A
Afu3g09920	Afu3g09920-T	YPL233W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_138633">OG5_138633</a>	0	44	N/A
Afu3g09930	Afu3g09930-T	YER046W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135772">OG5_135772</a>	1	74	N/A
Afu3g09935	Afu3g09935-T	YER046W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135772">OG5_135772</a>	1	74	N/A
Afu3g09940	Afu3g09940-T	YPR051W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128097">OG5_128097</a>	0	84	N/A
Afu3g09950	Afu3g09950-T	YNR008W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131155">OG5_131155</a>	0	86	N/A
Afu3g09960	Afu3g09960-T	YKL004W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133771">OG5_133771</a>	0	67	aurA
Afu3g09970	Afu3g09970-T	YLR220W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129047">OG5_129047</a>	1	126	N/A
Afu3g10000	Afu3g10000-T	YIL033C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126950">OG5_126950</a>	0	174	pkaR
Afu3g10040	Afu3g10040-T	YGL215W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_138634">OG5_138634</a>	0	49	N/A
Afu3g10050	Afu3g10050-T	YDR051C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131274">OG5_131274</a>	0	60	N/A
Afu3g10100	Afu3g10100-T	YDR432W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127971">OG5_127971</a>	0	111	N/A
Afu3g10110	Afu3g10110-T	YOR356W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128337">OG5_128337</a>	0	85	N/A
Afu3g10120	Afu3g10120-T	YER148W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126912">OG5_126912</a>	0	113	N/A
Afu3g10140	Afu3g10140-T	YDR316W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130299">OG5_130299</a>	0	68	N/A
Afu3g10180	Afu3g10180-T	YIL144W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128993">OG5_128993</a>	0	87	N/A
Afu3g10190	Afu3g10190-T	YGL153W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129337">OG5_129337</a>	0	66	pex14
Afu3g10220	Afu3g10220-T	YBR094W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135234">OG5_135234</a>	0	82	N/A
Afu3g10240	Afu3g10240-T	YCR093W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128127">OG5_128127</a>	0	132	N/A
Afu3g10280	Afu3g10280-T	YIL150C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130087">OG5_130087</a>	0	82	N/A
Afu3g10300	Afu3g10300-T	YBR020W,YDR009W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129233">OG5_129233</a>	0	81	N/A
Afu3g10310	Afu3g10310-T	YEL020C,YMR108W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126899">OG5_126899</a>	1	144	N/A
Afu3g10340	Afu3g10340-T	YNL090W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136134">OG5_136134</a>	0	61	rho2
Afu3g10350	Afu3g10350-T	YNL091W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134693">OG5_134693</a>	0	82	N/A
Afu3g10360	Afu3g10360-T	YJL154C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127886">OG5_127886</a>	0	90	N/A
Afu3g10380	Afu3g10380-T	YDR362C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_138637">OG5_138637</a>	0	45	N/A
Afu3g10400	Afu3g10400-T	YPR183W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127079">OG5_127079</a>	0	86	N/A
Afu3g10460	Afu3g10460-T	YER009W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127878">OG5_127878</a>	0	90	ntf2
Afu3g10480	Afu3g10480-T	YML128C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136130">OG5_136130</a>	0	58	N/A
Afu3g10490	Afu3g10490-T	YPL170W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127142">OG5_127142</a>	1	214	N/A
Afu3g10510	Afu3g10510-T	YLR262C-A	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130213">OG5_130213</a>	0	48	N/A
Afu3g10530	Afu3g10530-T	YDR247W,YPL026C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134005">OG5_134005</a>	0	98	N/A
Afu3g10570	Afu3g10570-T	YDR492W,YOL002C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127242">OG5_127242</a>	0	128	gprO
Afu3g10600	Afu3g10600-T	YMR071C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_139368">OG5_139368</a>	0	52	N/A
Afu3g10620	Afu3g10620-T	YPR086W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127288">OG5_127288</a>	0	98	N/A
Afu3g10630	Afu3g10630-T	YLR295C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136135">OG5_136135</a>	0	60	N/A
Afu3g10650	Afu3g10650-T	YJR126C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128101">OG5_128101</a>	1	204	N/A
Afu3g10660	Afu3g10660-T	YML126C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127526">OG5_127526</a>	1	106	erg13
Afu3g10690	Afu3g10690-T	YGL006W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126645">OG5_126645</a>	2	285	pmcB
Afu3g10700	Afu3g10700-T	YIL062C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128798">OG5_128798</a>	0	90	N/A
Afu3g10730	Afu3g10730-T	YNL096C,YOR096W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127368">OG5_127368</a>	0	84	N/A
Afu3g10740	Afu3g10740-T	YKR014C,YOR089C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126724">OG5_126724</a>	1	167	N/A
Afu3g10770	Afu3g10770-T	YOR049C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132038">OG5_132038</a>	1	153	N/A
Afu3g10800	Afu3g10800-T	YMR012W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129358">OG5_129358</a>	0	89	N/A
Afu3g10830	Afu3g10830-T	YNL229C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126942">OG5_126942</a>	2	170	gstA
Afu3g10840	Afu3g10840-T	YLR116W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128401">OG5_128401</a>	0	86	N/A
Afu3g10880	Afu3g10880-T	YNL275W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126709">OG5_126709</a>	1	94	N/A
Afu3g10890	Afu3g10890-T	YHR169W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128272">OG5_128272</a>	0	147	N/A
Afu3g10920	Afu3g10920-T	YLR150W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128646">OG5_128646</a>	0	88	stm1
Afu3g10940	Afu3g10940-T	YDL065C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129494">OG5_129494</a>	0	82	pex19
Afu3g10980	Afu3g10980-T	YJR112W-A	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137963">OG5_137963</a>	0	51	N/A
Afu3g11000	Afu3g11000-T	YBR081C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135404">OG5_135404</a>	0	66	N/A
Afu3g11020	Afu3g11020-T	YMR061W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129137">OG5_129137</a>	0	86	N/A
Afu3g11030	Afu3g11030-T	YJL115W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127499">OG5_127499</a>	0	83	N/A
Afu3g11040	Afu3g11040-T	YBL106C,YPR032W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135633">OG5_135633</a>	0	63	N/A
Afu3g11060	Afu3g11060-T	YGL232W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129535">OG5_129535</a>	0	93	N/A
Afu3g11070	Afu3g11070-T	YGR087C,YLR044C,YLR134W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129158">OG5_129158</a>	1	120	pdcA
Afu3g11080	Afu3g11080-T	YJL095W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136136">OG5_136136</a>	0	79	bck1
Afu3g11090	Afu3g11090-T	YER157W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129291">OG5_129291</a>	0	78	N/A
Afu3g11100	Afu3g11100-T	YLR077W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137433">OG5_137433</a>	0	46	N/A
Afu3g11110	Afu3g11110-T	YJL010C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129747">OG5_129747</a>	0	85	N/A
Afu3g11160	Afu3g11160-T	YIL108W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133660">OG5_133660</a>	0	75	N/A
Afu3g11180	Afu3g11180-T	YDR081C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129052">OG5_129052</a>	3	618	N/A
Afu3g11200	Afu3g11200-T	YDR080W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128765">OG5_128765</a>	0	92	N/A
Afu3g11210	Afu3g11210-T	YDL001W,YDR282C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127371">OG5_127371</a>	1	196	N/A
Afu3g11220	Afu3g11220-T	YPL123C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128552">OG5_128552</a>	1	105	N/A
Afu3g11260	Afu3g11260-T	YLR167W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127221">OG5_127221</a>	0	104	N/A
Afu3g11280	Afu3g11280-T	YDR371W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126929">OG5_126929</a>	3	318	N/A
Afu3g11300	Afu3g11300-T	YGL011C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127623">OG5_127623</a>	0	87	prs2
Afu3g11310	Afu3g11310-T	YCR016W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131859">OG5_131859</a>	0	65	N/A
Afu3g11320	Afu3g11320-T	YNL126W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128216">OG5_128216</a>	0	97	N/A
Afu3g11330	Afu3g11330-T	YNL167C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135579">OG5_135579</a>	0	68	atfA
Afu3g11350	Afu3g11350-T	YDL100C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127181">OG5_127181</a>	0	89	arsA
Afu3g11380	Afu3g11380-T	YPL016W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137434">OG5_137434</a>	0	54	N/A
Afu3g11390	Afu3g11390-T	YDR394W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127831">OG5_127831</a>	0	85	N/A
Afu3g11400	Afu3g11400-T	YPL154C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126885">OG5_126885</a>	0	235	pep2
Afu3g11410	Afu3g11410-T	YMR277W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129170">OG5_129170</a>	0	99	fcpA
Afu3g11430	Afu3g11430-T	YPL111W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128245">OG5_128245</a>	0	94	N/A
Afu3g11440	Afu3g11440-T	YBL080C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127330">OG5_127330</a>	0	88	N/A
Afu3g11510	Afu3g11510-T	YJL218W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128273">OG5_128273</a>	2	149	N/A
Afu3g11530	Afu3g11530-T	YPR061C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137964">OG5_137964</a>	0	45	N/A
Afu3g11540	Afu3g11540-T	YLR016C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128999">OG5_128999</a>	0	82	N/A
Afu3g11590	Afu3g11590-T	YPR049C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136137">OG5_136137</a>	0	99	atg11
Afu3g11610	Afu3g11610-T	YBR089C-A,YPR052C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126740">OG5_126740</a>	0	172	nhp6
Afu3g11640	Afu3g11640-T	YJR139C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128063">OG5_128063</a>	0	144	N/A
Afu3g11690	Afu3g11690-T	YKL060C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131639">OG5_131639</a>	0	100	N/A
Afu3g11700	Afu3g11700-T	YPL072W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_139371">OG5_139371</a>	0	38	N/A
Afu3g11710	Afu3g11710-T	YIR034C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135773">OG5_135773</a>	0	66	N/A
Afu3g11740	Afu3g11740-T	YKL054C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134176">OG5_134176</a>	0	72	N/A
Afu3g11750	Afu3g11750-T	YPL145C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136138">OG5_136138</a>	0	77	N/A
Afu3g11820	Afu3g11820-T	YLR059C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129087">OG5_129087</a>	0	62	N/A
Afu3g11830	Afu3g11830-T	YKL127W,YMR105C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127226">OG5_127226</a>	0	91	pgmA
Afu3g11860	Afu3g11860-T	YER016W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127230">OG5_127230</a>	0	117	eb1
Afu3g11900	Afu3g11900-T	YBR145W,YCR105W,YMR083W,YMR303C,YMR318C,YOL086C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126661">OG5_126661</a>	5	635	N/A
Afu3g11960	Afu3g11960-T	YIL131C,YNL068C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129486">OG5_129486</a>	0	67	N/A
Afu3g11970	Afu3g11970-T	YHL027W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136549">OG5_136549</a>	0	73	pacC
Afu3g11990	Afu3g11990-T	YIL130W,YJL206C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136550">OG5_136550</a>	0	65	N/A
Afu3g12030	Afu3g12030-T	YPL138C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135125">OG5_135125</a>	0	77	N/A
Afu3g12130	Afu3g12130-T	YEL023C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136538">OG5_136538</a>	0	48	N/A
Afu3g12160	Afu3g12160-T	YML027W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136794">OG5_136794</a>	0	54	N/A
Afu3g12220	Afu3g12220-T	YDR135C,YGR281W,YHL035C,YKR103W,YLL015W,YLL048C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126561">OG5_126561</a>	6	1392	N/A
Afu3g12250	Afu3g12250-T	YFR028C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127827">OG5_127827</a>	0	133	cdcA
Afu3g12270	Afu3g12270-T	YBR244W,YIR037W,YKL026C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126711">OG5_126711</a>	0	174	N/A
Afu3g12290	Afu3g12290-T	YPR082C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128171">OG5_128171</a>	0	82	dim1
Afu3g12300	Afu3g12300-T	YFL034C-A,YLR061W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127156">OG5_127156</a>	0	86	N/A
Afu3g12310	Afu3g12310-T	YLR107W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129235">OG5_129235</a>	0	82	N/A
Afu3g12320	Afu3g12320-T	YDL109C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132592">OG5_132592</a>	0	84	N/A
Afu3g12330	Afu3g12330-T	YKR070W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127847">OG5_127847</a>	2	178	N/A
Afu3g12350	Afu3g12350-T	YDR276C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130214">OG5_130214</a>	0	96	N/A
Afu3g12370	Afu3g12370-T	YEL027W,YPL234C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126803">OG5_126803</a>	1	158	N/A
Afu3g12410	Afu3g12410-T	YDR081C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129052">OG5_129052</a>	3	618	N/A
Afu3g12450	Afu3g12450-T	YPR089W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136139">OG5_136139</a>	0	76	N/A
Afu3g12480	Afu3g12480-T	YKL189W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128076">OG5_128076</a>	0	99	hymA
Afu3g12510	Afu3g12510-T	YBR080C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127665">OG5_127665</a>	0	103	N/A
Afu3g12560	Afu3g12560-T	YIR029W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130881">OG5_130881</a>	0	77	N/A
Afu3g12640	Afu3g12640-T	YDR023W,YHR011W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126677">OG5_126677</a>	1	175	N/A
Afu3g12670	Afu3g12670-T	YDR490C,YOL100W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128785">OG5_128785</a>	0	130	N/A
Afu3g12730	Afu3g12730-T	YGR246C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127701">OG5_127701</a>	0	87	N/A
Afu3g12750	Afu3g12750-T	YDR386W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129162">OG5_129162</a>	0	88	N/A
Afu3g12800	Afu3g12800-T	YMR237W,YOR299W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134267">OG5_134267</a>	0	67	N/A
Afu3g12810	Afu3g12810-T	YJR140C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137968">OG5_137968</a>	0	46	N/A
Afu3g12840	Afu3g12840-T	YIR022W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127356">OG5_127356</a>	0	94	N/A
Afu3g12870	Afu3g12870-T	YNL293W,YOL112W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127311">OG5_127311</a>	0	106	N/A
Afu3g12900	Afu3g12900-T	YKL221W,YNL125C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128593">OG5_128593</a>	2	176	hasB
Afu3g12970	Afu3g12970-T	YOR161C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129855">OG5_129855</a>	0	109	N/A
Afu3g13000	Afu3g13000-T	YDR375C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128574">OG5_128574</a>	0	76	N/A
Afu3g13010	Afu3g13010-T	YPL103C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128466">OG5_128466</a>	0	81	N/A
Afu3g13030	Afu3g13030-T	YJL014W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127483">OG5_127483</a>	0	82	N/A
Afu3g13120	Afu3g13120-T	YDL205C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127395">OG5_127395</a>	1	105	N/A
Afu3g13240	Afu3g13240-T	YHR210C,YNR071C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127837">OG5_127837</a>	1	99	N/A
Afu3g13270	Afu3g13270-T	YOR311C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133529">OG5_133529</a>	0	78	N/A
Afu3g13280	Afu3g13280-T	YFL002C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128567">OG5_128567</a>	0	85	N/A
Afu3g13310	Afu3g13310-T	YDR337W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127663">OG5_127663</a>	0	81	N/A
Afu3g13320	Afu3g13320-T	YGR214W,YLR048W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127014">OG5_127014</a>	0	101	rps0
Afu3g13350	Afu3g13350-T	YFL001W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126786">OG5_126786</a>	0	147	N/A
Afu3g13370	Afu3g13370-T	YNR032C-A	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128939">OG5_128939</a>	0	75	N/A
Afu3g13380	Afu3g13380-T	YOL061W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_138641">OG5_138641</a>	0	58	N/A
Afu3g13390	Afu3g13390-T	YLR447C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127683">OG5_127683</a>	0	85	N/A
Afu3g13400	Afu3g13400-T	YOR310C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127592">OG5_127592</a>	0	84	nop5
